CUSTOMER_ID,Recency,CITY,GENDER,MARITAL_STATUS,CHILDREN_COUNT,AVG_AMT,AVG_QUANTITY,FREQ_SUBCAT,MEAN_PROFIT,AVERAGE_MONTHLY_SPENDING,DAY_DIFF,TOTAL_TRANS,AGE,MEMBER_MONTHS,SPEND_RANK
141525,19,10613,0,1,2,36,4.1,2,7.024375,93.74830288,206,30,44,34,0
74040,14,10613,0,0,0,37.25,4.590909,2,6.805859375,143.7061243,337,44,52,26,0
55895,19,10613,1,3,0,28.12195122,2.756098,2,7.612820513,72.58782455,243,41,23,15,0
84826,11,10613,0,0,0,38.671875,4.65625,2,6.215,99.64832186,154,32,35,54,0
137837,13,10613,1,1,4,37.02272727,4.090909,2,7.389772727,97.26658066,175,33,36,42,0
68220,15,10613,0,1,0,43.9137931,5.034483,2,6.970744681,124.5299688,105,29,52,16,0
76885,42,10613,2,3,0,38.30921053,5.026316,2,6.67875,137.0745987,298,38,77,46,0
46329,19,10613,1,0,2,38.33571429,4.171429,2,7.621276596,121.4509977,219,35,49,25,0
190571,11,10613,0,1,4,32.78431373,3.470588,2,6.941153846,131.3899202,421,51,60,21,0
61299,22,10613,0,1,1,35.81578947,4.026316,2,6.772596154,112.1105634,98,38,82,55,0
175226,16,10613,0,1,1,34.47972973,3.594595,2,7.086666667,128.5784955,188,37,49,49,0
90174,10,10613,1,0,0,40.21621622,3.945946,2,7.398571429,149.4204401,320,37,75,45,0
195836,17,10613,1,1,1,45.7962963,4.666667,2,8.161728395,125.7296042,317,27,26,31,0
62084,9,10613,2,0,0,38.6969697,4.363636,2,7.14139785,204.9539559,55,33,71,40,0
16876,25,10613,1,0,0,28.75,2.96875,2,6.589285714,66.9406934,423,32,55,39,0
167339,0,10613,0,1,2,40.71212121,4.090909,2,8.173863636,103.1200478,376,33,67,41,0
165576,82,10613,0,0,0,41.0326087,4.326087,2,7.313257576,196.0545425,47,46,61,53,0
78628,26,10613,1,3,0,36.34615385,4.173077,2,6.440753425,176.2214491,280,52,26,15,0
65,19,10613,1,2,5,32.72674419,4.023256,2,6.825892857,116.9063386,247,43,64,33,0
93608,30,10613,1,0,0,47.77564103,5,2,8.405084746,165.7617162,376,39,45,41,0
74428,10,10613,2,1,4,39.76136364,4.477273,2,6.776893939,165.8717075,144,44,36,30,0
150399,9,10613,2,0,0,43.20454545,4.613636,2,7.391984733,190.8287484,218,44,59,37,0
193358,9,10613,0,2,1,43.54891304,4.869565,2,6.98178808,196.5621979,171,46,54,45,0
34383,24,10613,0,0,0,24.5326087,3.152174,2,5.690654206,88.53230514,39,46,36,53,0
170042,15,10613,0,1,2,39.87195122,4.317073,2,7.491525424,147.0281801,130,41,25,41,0
68576,41,10613,1,0,0,33.63414634,3.341463,2,7.105913979,95.39371146,235,41,44,47,0
41106,3,10613,0,3,0,39.91847826,4.630435,2,6.810344828,171.9670886,157,46,36,45,0
178668,3,10613,0,3,0,42.48648649,4.945946,2,7.621875,142.7244495,264,37,23,33,0
27001,67,10613,1,1,2,35.17567568,4.27027,2,7.153571429,101.8497519,485,37,31,53,0
139146,2,10613,1,0,0,33.91666667,3.861111,2,6.79631579,93.22524101,528,36,44,26,0
121898,2,10613,0,1,1,45.23026316,4.736842,2,7.653043478,136.7531662,354,38,81,38,0
89271,16,10613,0,1,4,30.75757576,3.30303,2,7.241558442,84.80940529,255,33,68,43,0
86637,4,10613,1,1,2,40.02631579,4.210526,2,7.026576577,130.8451484,184,38,23,35,0
47309,9,10613,0,0,0,39.92222222,4.644444,2,7.262592593,151.1259358,222,45,22,24,0
36260,17,10613,1,0,0,38.09615385,4.025641,2,7.23287037,138.4809837,164,39,46,32,0
80427,2,10613,1,2,1,42.73809524,4.666667,2,7.157086614,178.4933258,355,42,57,31,0
102448,3,10613,1,0,0,32.92105263,4.184211,2,6.832524272,109.9355618,177,38,71,39,0
47163,5,10613,0,0,0,41.13414634,4.195122,2,7.777727273,149.4107684,257,41,29,47,0
19657,16,10613,0,1,2,31.275,3.833333,2,6.612179487,79.61419665,161,30,31,38,0
180573,2,10613,1,1,3,38.8372093,4.302326,2,6.980952381,147.3664897,510,43,53,20,0
186614,23,10613,0,0,0,37.70454545,4.590909,2,6.905078125,152.5645278,95,44,22,38,0
27952,3,10613,0,0,1,33.69354839,4,2,7.473417722,83.66905399,362,31,53,22,0
185542,2,10613,1,2,2,43.10526316,5.210526,2,7.18,162.2033158,167,38,58,44,0
149734,24,10613,0,1,0,42.1547619,4.428571,2,8.277314815,165.6811918,143,42,65,31,0
141516,14,10613,1,0,0,35.23611111,3.694444,2,7.381868132,109.3246852,83,36,59,35,0
28254,19,10613,1,1,4,42.85810811,4.72973,2,7.713425926,141.8921639,296,37,73,32,0
38706,5,10613,1,0,1,32.85294118,3.764706,2,6.620224719,93.29324535,345,34,68,16,0
13543,45,10613,1,1,0,49.01923077,4.974359,2,7.67,179.4671241,495,39,67,52,0
165610,12,10613,1,1,4,35.86702128,4.446809,2,6.759022556,137.8533632,155,47,81,13,0
101221,15,10613,0,1,5,34.2826087,4.043478,2,6.59516129,141.6529761,298,46,62,29,0
137867,3,10613,1,1,1,38.73780488,4.170732,2,7.060619469,141.691502,313,41,64,31,0
32529,12,10613,0,1,0,45.67647059,4.823529,2,7.723333333,167.101821,244,34,76,30,0
184313,20,10613,1,0,0,32.84883721,3.906977,2,6.238135593,114.779503,184,43,61,38,0
195394,20,10613,1,1,0,37.88461538,4.192308,2,7.463846154,94.28888641,309,26,42,30,0
75047,5,10613,0,0,0,43.53448276,5.103448,2,7.76627907,100.4915396,193,29,68,43,0
87062,12,10613,1,1,3,32.50581395,4.116279,2,6.359917355,139.3831759,155,43,57,23,0
96066,5,10613,1,0,0,44.89772727,4.909091,2,8.256015038,198.0933788,313,44,20,53,0
63459,4,10613,0,0,0,42.59090909,4.204545,2,8.299115044,166.7773715,269,44,53,32,0
147276,4,10613,1,1,2,39.97435897,4.179487,2,7.600952381,127.8183534,303,39,41,13,0
143962,20,10613,1,0,0,28.76470588,3.529412,2,6.207471264,77.62586968,267,34,58,30,0
195762,2,10613,2,1,0,33.56,4.1,0,6.826717557,154.4656206,23,50,49,53,0
140578,40,10613,1,0,0,30.5245098,3.705882,2,6.78046875,118.0992776,123,51,43,18,0
92326,3,10613,1,0,0,40.1796875,4.03125,2,7.353333333,132.9318676,255,32,60,22,0
32262,5,10613,0,0,0,34.11111111,4.027778,2,6.3155,105.6718396,218,36,42,22,0
19957,2,10613,2,0,2,41.76724138,5.034483,0,7.337777778,130.4616124,120,29,29,27,0
82551,0,10613,1,0,0,37.79032258,4.129032,2,6.984482759,102.9586674,23,31,64,26,0
38079,7,10613,1,1,3,38.27027027,4.648649,2,7.117391304,116.0032701,117,37,46,45,0
107818,43,10613,0,0,0,33.2712766,3.93617,2,6.643089431,147.935355,158,47,20,41,0
64989,21,10613,0,1,2,43.80172414,4.137931,2,7.952439024,160.9393007,237,29,23,30,0
4670,26,10613,1,1,1,39.66216216,4.216216,2,7.35,138.3103675,128,37,50,36,0
114304,0,10613,1,0,0,39.84848485,4.060606,2,7.664044944,110.7399641,442,33,80,36,0
4900,6,10613,0,0,0,43.22395833,4.875,2,7.890492958,174.1245751,162,48,53,43,0
42020,0,10613,1,0,0,43.89473684,4.710526,2,7.498717949,179.6386208,276,38,54,16,0
117295,0,10613,0,0,0,34.02205882,4.058824,2,7.119444444,99.18712895,126,34,45,20,0
164054,68,10613,0,0,1,40.43589744,4.358974,0,6.474793388,145.6422065,192,39,60,33,0
36660,26,10613,1,2,4,39.68589744,4.25641,2,6.927391304,147.3201926,453,39,82,44,0
186827,26,10613,1,3,0,37.48888889,4.111111,2,6.676744186,140.2953693,307,45,64,19,0
126495,6,10613,0,0,1,30.63265306,3.693878,2,6.579527559,148.9530715,139,49,54,21,0
136198,28,10613,0,0,0,44.36309524,4.47619,2,7.965725807,202.1310338,328,42,22,31,0
154830,7,10613,1,1,0,35.97560976,3.780488,2,6.981818182,159.3865254,117,41,27,33,0
78443,2,10613,1,0,0,43.89655172,4.724138,2,7.309302326,132.2442825,127,29,38,28,0
31199,16,10613,0,0,0,38.34090909,3.840909,2,7.259322034,154.1632717,178,44,61,24,0
123047,3,10613,1,1,4,45.15625,4.5,2,8.264835165,141.0688127,266,32,70,41,0
22077,10,10613,0,2,5,39.2625,4.3,2,6.998230089,144.7571639,205,40,22,16,0
120753,38,10613,1,1,3,30.17105263,3.605263,2,5.998484849,97.77441743,310,38,33,41,0
42327,25,10613,0,1,4,33.76829268,3.658537,2,7.008018868,112.943917,184,41,72,22,0
45187,3,10613,0,1,2,28.97321429,3.178571,2,6.878461539,65.64899902,392,28,80,23,0
118236,5,10613,0,1,3,41.73170732,4.682927,0,7.518067227,145.8264894,163,41,28,32,0
164846,6,10613,1,0,0,33.62179487,3.769231,2,6.662135922,112.6761104,352,39,50,32,0
85054,2,10613,1,1,4,34.17045455,4,2,6.907017544,119.3637942,241,44,47,31,0
140775,14,10613,0,0,0,35.921875,4.375,2,7.075568182,121.9124864,127,32,38,39,0
199397,21,10613,1,0,0,35.1875,3.8125,2,6.370114943,91.83175787,317,32,74,38,0
5251,16,10613,2,0,0,43.59,4.66,2,7.686666667,196.9331294,135,50,31,15,0
164160,68,10613,1,2,1,42.43571429,4.685714,2,7.090384615,138.2371795,158,35,40,53,0
170649,3,10613,1,0,1,43.09868421,4.815789,2,6.811570248,185.6462415,217,38,20,54,0
75179,6,10613,0,0,0,40.6171875,4.46875,2,7.3585,128.5030356,355,32,48,49,0
122525,0,10613,1,0,0,43.125,4.525,2,8.007017544,141.429504,183,40,39,51,0
76297,2,10613,0,0,0,36.1969697,4.060606,2,7.707228916,96.63212193,173,33,59,30,0
64727,0,10613,0,0,0,35.95714286,4.142857,2,7.089583333,121.3494577,206,35,46,50,0
59581,9,10613,0,3,0,51.36046512,5.116279,2,8.346923077,200.1490993,286,43,39,36,0
8885,25,10613,0,3,0,36.73780488,4.073171,2,6.573504274,119.6700064,281,41,33,41,0
183525,4,10613,0,3,0,38.45833333,4.190476,2,7.486607143,126.1932925,456,42,32,24,0
95037,0,10613,2,0,0,39.07352941,4.352941,2,7.372826087,119.8898788,161,34,56,26,0
32438,3,10613,1,0,0,35.81914894,3.404255,2,7.766513762,113.4523047,565,47,68,29,0
65498,8,10613,1,1,4,39.65625,4.25,2,7.791981132,170.7985301,151,40,48,24,0
193036,12,10613,0,0,0,32,3.65625,2,7.374675325,84.64434337,122,32,68,40,0
49423,32,10613,1,2,1,34.703125,3.875,2,7.33125,82.93903877,238,32,27,48,0
57023,22,10613,0,0,2,46.63513514,4.918919,2,8.282110092,177.6159683,371,37,62,31,0
76101,24,10613,0,1,4,37.77702703,4.513514,0,7.287619048,134.152182,282,37,48,28,0
17307,7,10613,1,1,0,43.54411765,4.764706,2,7.689285714,148.5309035,127,34,29,33,0
156534,10,10613,0,3,0,40.76351351,4.243243,2,8.211340206,126.8479536,433,37,71,35,0
57914,2,10613,1,1,1,41.39473684,4.657895,2,7.649082569,134.0789902,194,38,77,25,0
186043,8,10613,1,0,0,34.17647059,4.558824,2,5.605909091,102.1700135,146,34,48,51,0
176750,13,10613,1,0,0,44.34210526,4.921053,2,8.02631579,147.7017549,341,38,41,30,0
195609,11,10613,0,0,0,35.94827586,4.206897,2,6.731764706,107.4926574,164,29,39,38,0
32847,11,10613,1,0,0,39.16071429,4.095238,2,7.870720721,146.7621951,185,42,76,35,0
30701,9,10613,0,1,3,38.00490196,4.098039,2,7.62518797,162.3538156,255,51,29,33,0
13534,17,10613,0,0,0,38.25694444,4.333333,2,7.215887851,122.2419951,151,36,20,50,0
198779,3,10613,2,1,2,33.93589744,3.615385,2,7.027777778,129.2834945,323,39,18,49,0
84003,34,10613,1,1,0,25.41935484,2.677419,2,6.950819672,88.95650888,140,31,40,34,0
36844,17,10613,0,0,2,39.71428571,4.571429,2,6.831097561,156.2925636,123,28,18,38,0
190514,7,10613,0,1,3,31.04545455,3.818182,2,5.478282828,92.02231282,86,33,81,33,0
175609,17,10613,0,0,1,45.42647059,5,2,7.317307692,151.0788106,216,34,82,45,0
161918,2,10613,0,3,0,33,4.272727,2,6.092460318,123.346903,204,44,32,46,0
145506,24,10613,1,3,0,29.79069767,3.837209,2,5.43129771,102.7591627,171,43,73,30,0
152059,0,10613,1,0,0,34.0125,3.7,2,7.389393939,117.5182363,161,40,20,37,0
37877,26,10613,1,0,0,36.20454545,3.878788,2,6.801666667,103.2239413,251,33,24,46,0
131156,16,10613,0,0,0,34.48648649,4.243243,2,6.870588235,113.4865926,125,37,60,22,0
130241,9,10613,2,3,0,34.47435897,3.641026,2,6.474038462,111.4828192,249,39,42,51,0
166689,7,10613,0,3,0,39.91666667,4.833333,2,6.93963964,145.6917056,78,36,74,14,0
92701,27,10613,1,1,2,34.22857143,3.828571,2,7.348863636,116.5176092,220,35,77,26,0
129768,6,10613,0,0,0,36.45,4.066667,0,7.405194805,89.08017882,104,30,35,38,0
58563,3,10613,1,1,2,36.74305556,4.388889,2,6.51728972,114.9114321,151,36,55,47,0
37380,2,10613,1,0,0,35.88571429,4,2,6.822826087,104.9133655,49,35,55,49,0
123015,43,10613,0,2,2,38.81818182,4.333333,2,7.053684211,109.6809242,171,33,22,24,0
48454,12,10613,1,1,3,35.74324324,4.054054,2,7.811363636,95.67369277,454,37,59,50,0
57513,5,10613,0,0,0,35.43181818,4,2,7.315178571,136.1329762,39,44,23,16,0
192181,19,10613,1,0,0,33.94375,3.7,2,6.465137615,140.303013,75,40,59,21,0
114755,5,10613,1,1,0,41.75714286,4.628571,2,7.424019608,129.8826971,72,35,73,20,0
51963,4,10613,0,0,1,31.75714286,3.571429,2,7.144767442,95.25257667,106,35,81,41,0
173352,0,10613,0,0,0,45.09027778,5.055556,2,7.700869565,209.7392578,60,36,81,18,0
157352,17,10613,1,1,1,33.9537037,3.814815,2,6.701449275,81.54342101,75,27,36,33,0
110980,26,10613,0,1,4,44.23913043,4.347826,2,8.455645161,195.1938823,156,46,60,42,0
71990,16,10613,1,1,3,32.24285714,3.571429,2,6.698837209,81.96036574,286,35,27,52,0
89695,30,10613,2,3,0,34.92361111,4.055556,2,6.88989899,114.2465271,184,36,56,48,0
98720,0,10613,0,1,1,41.69512195,4.609756,2,8.220940171,143.4589637,370,41,38,46,0
22844,12,10613,2,3,0,33.5,4.59375,2,5.905050505,96.72038551,174,32,46,28,0
151633,2,10613,1,0,0,45.03921569,4.490196,2,7.759933775,244.6852393,80,51,44,14,0
160348,7,10613,1,1,0,39.19166667,4.1,2,6.806896552,126.6576679,31,30,74,28,0
10018,16,10613,2,1,2,36.1875,3.833333,2,7.2859375,111.2145688,137,36,52,30,0
164333,33,10613,0,1,2,39.87162162,4.324324,2,6.977981651,141.8378655,292,37,22,29,0
74016,6,10613,0,1,1,35.4453125,3.75,2,7.047674419,92.89892247,276,32,77,36,0
194556,5,10613,0,0,0,35.83152174,3.782609,2,6.785887097,140.6333327,413,46,31,16,0
111070,4,10613,2,1,2,32.58522727,3.795455,2,6.988333333,129.8810123,278,44,26,26,0
48065,4,10613,0,1,1,31.77173913,3.369565,2,6.585321101,108.5467338,175,46,78,16,0
161084,16,10613,2,0,0,40.80555556,4.962963,2,6.686263736,118.3592531,131,27,62,34,0
129499,60,10613,0,1,3,31.50892857,3.107143,2,7.021774194,63.38432634,133,28,27,49,0
8648,4,10613,1,1,2,43.54285714,4.742857,2,8.6265625,151.7466168,149,35,20,41,0
142392,7,10613,0,0,0,32.87931034,3.448276,2,6.73445946,81.40277778,277,29,73,41,0
80060,19,10613,1,1,4,35.11428571,3.685714,2,6.959139785,109.1220783,150,35,22,34,0
163872,5,10613,0,3,0,38.21428571,4.392857,2,6.987804878,90.58544841,148,28,68,14,0
174841,2,10613,0,0,0,28.38461538,3.179487,2,6.429891304,80.52380952,354,39,56,16,0
48579,5,10613,0,1,2,36.78472222,4.416667,2,6.359009009,134.428809,142,36,72,55,0
114012,7,10613,0,2,3,32.86764706,3.911765,2,7.288202247,91.02038847,73,34,25,32,0
73811,2,9261,0,3,0,32.78181818,3.581818,2,7.124626866,184.869035,13,55,18,30,0
186916,11,9261,1,0,1,42.80645161,4.693548,2,7.967341041,287.1415794,21,62,27,17,1
198593,11,9261,1,2,1,31.60714286,3.607143,1,6.575684932,176.1932846,83,56,83,37,0
109129,5,9261,0,0,0,33.56382979,3.93617,2,7.193852459,165.1242468,69,47,34,22,0
101323,11,9261,1,0,0,43.035,4.5,2,7.90170068,251.4805419,74,50,61,52,0
119237,12,9261,0,1,1,31.10833333,3.5,2,6.871126761,202.8108882,83,60,20,52,0
176859,13,9261,0,0,0,39.62162162,4.22973,2,7.440048544,306.6745126,79,74,19,48,1
159958,12,9261,1,1,1,36.93367347,3.693878,2,8.004508197,194.2776014,51,49,38,51,0
85246,22,9261,1,3,0,43.26923077,4.788462,2,7.487987013,290.5284301,133,52,75,30,1
72025,10,9261,0,0,0,46.93292683,4.390244,2,8.83697479,204.5813397,163,41,52,19,0
88548,5,9261,1,0,0,36.09693878,3.673469,2,6.992913386,186.1414405,98,49,29,18,0
195392,3,9261,1,0,0,39.68867925,4.433962,2,6.819303798,254.9600962,61,53,38,18,0
93108,1,9261,1,1,2,42.14772727,4.015152,2,8.591666667,318.4083746,105,66,24,31,1
100301,21,9261,0,1,3,36.17083333,4.166667,2,6.597976879,239.5362704,67,60,51,24,0
37263,22,9261,2,0,0,41.1779661,4.474576,2,7.584117647,301.2854367,26,59,31,39,1
65118,1,9261,0,0,0,35.18939394,3.666667,2,7.437352941,228.6973271,22,66,68,47,0
48139,8,9261,0,3,0,36.75,3.885246,2,6.943292683,248.5036436,64,61,77,50,0
85584,1,9261,0,1,4,41.85775862,4.413793,2,7.760714286,284.3161972,50,58,42,25,1
158356,22,9261,0,1,2,42.76111111,4.266667,2,8.087007874,210.0190667,68,45,74,13,0
96908,5,9261,1,0,0,38.75423729,4.305085,2,7.115680473,257.9318182,13,59,52,26,0
71154,8,9261,1,1,0,36.33181818,4.363636,2,6.126553672,259.4440272,57,55,30,27,0
183540,1,9261,0,0,0,37.9245283,3.735849,2,8.082539683,227.4662362,173,53,53,16,0
198191,11,9261,0,1,1,35.44491525,4.322034,2,6.471839081,245.5378788,103,59,18,18,0
35576,2,9261,1,0,0,41.85849057,4.283019,2,7.987828947,236.6311414,57,53,39,51,0
31471,3,9261,2,1,2,41.04716981,4.433962,2,7.957986111,234.5705543,35,53,54,37,0
197466,2,9261,2,1,3,40.72413793,4.12069,2,8.323225807,250.5846528,29,58,30,48,0
168730,25,9261,1,0,0,42.20175439,4.385965,2,7.35443787,299.5627588,160,57,41,36,1
131789,15,9261,1,0,0,37.06696429,3.767857,2,6.995862069,217.4233031,119,56,82,16,0
48583,21,9261,0,0,0,37.75,3.859649,2,7.845862069,234.2338069,67,57,47,31,0
185990,24,9261,1,1,3,37.86864407,3.864407,2,7.187575758,267.6966375,16,59,28,46,1
48120,22,9261,1,1,2,38.28515625,4.40625,2,6.765159575,293.6532258,106,64,35,30,1
170587,2,9261,1,0,0,38.37711864,3.915254,2,7.140384615,232.4480607,20,59,23,54,0
81038,4,9261,1,0,0,37.51086957,3.891304,2,7.467886179,179.546875,39,46,24,35,0
191612,7,9261,1,1,2,46.37719298,4.77193,2,8.166666667,318.2385776,32,57,83,26,1
68016,31,9261,0,0,0,41.88793103,4.362069,2,7.8703125,274.1211508,156,58,25,34,1
138422,19,9261,1,0,0,35.61309524,3.714286,2,6.833189655,204.0078842,138,42,43,53,0
178732,3,9261,0,0,0,40.77631579,4.438596,2,6.965988372,275.9001295,91,57,43,49,1
89292,1,9261,1,1,3,35.89527027,4.108108,2,6.929710145,274.9959868,16,74,75,13,1
67109,5,9261,2,0,0,30.91911765,3.558824,2,6.511976048,205.5661814,93,68,20,49,0
92872,12,9261,0,2,2,33.56578947,3.859649,2,6.917449664,201.4238722,123,57,24,39,0
172911,45,9261,1,1,0,32.51875,3.65,1,7.111702128,132.7109946,91,40,66,35,0
149884,2,9261,0,0,0,41.40384615,4.461538,2,8.020629371,220.2743854,46,52,59,30,0
136900,1,9261,1,0,0,39.42916667,4.366667,2,7.213081395,266.7227059,119,60,18,15,1
56698,39,9261,1,3,0,34.35087719,3.54386,2,7.435460993,216.9952322,131,57,21,15,0
139607,1,9261,0,0,0,38.22033898,4.084746,2,7.430645161,238.769552,54,59,41,53,0
98725,12,9261,0,3,0,37.5483871,3.725806,2,7.83974359,233.284724,63,62,50,29,0
145642,44,9261,0,1,2,41.22169811,4.358491,2,7.850671141,251.3946469,68,53,68,40,0
64825,31,9261,0,2,4,39.35,4.511111,2,7.373484849,190.7059697,71,45,40,29,0
96396,30,9261,0,3,0,37.83606557,4.098361,2,7.206213018,246.3873099,43,61,78,21,0
107787,12,9261,0,1,2,41.92164179,4.716418,2,7.440547264,324.2561133,64,67,18,44,1
115980,19,9261,1,1,3,36.44791667,4.125,1,7.65620155,209.2685188,65,48,31,44,0
48012,39,9261,0,0,0,30.10784314,3.54902,2,6.230769231,158.9897196,19,51,30,40,0
171706,19,9261,1,2,2,33.29779412,3.691176,2,7.235542169,235.1702625,79,68,83,30,0
60024,1,9261,0,1,1,40.55384615,4.415385,2,7.701081081,299.0943972,58,65,28,50,1
140969,15,9261,1,0,0,44.80625,4.5,1,7.613983051,223.0372687,96,40,80,40,0
88720,1,9261,1,0,1,47.14919355,4.983871,2,7.897073171,343.5269928,90,62,38,34,1
143510,2,9261,1,1,0,32.64912281,3.666667,2,7.032167832,173.8326528,182,57,35,27,0
122801,7,9261,1,1,2,35.91509434,4.188679,2,6.804966887,189.8778893,118,53,38,52,0
157675,21,9261,0,2,0,36.97619048,4.444444,2,6.669398907,265.0062264,85,63,75,35,1
163102,9,9261,2,1,2,39.25438596,4.087719,2,7.515517241,234.4806405,76,57,22,50,0
88695,8,9261,0,1,3,40.26923077,4.211538,2,7.380272109,252.673219,102,52,80,40,0
27354,5,9261,0,3,0,37.03571429,3.875,2,7.118181818,230.5991078,142,56,43,16,0
179942,4,9261,1,1,2,41.75490196,4.27451,2,7.722068966,243.1406352,43,51,83,52,0
109853,7,9261,1,1,2,43.59920635,4.507937,2,7.453208556,301.7319241,25,63,21,48,1
64696,26,9261,0,0,1,40.68981481,4.481481,2,7.54,280.4156314,51,54,77,54,1
75495,2,9261,1,0,0,34.47767857,3.589286,2,7.362056738,195.611992,156,56,67,25,0
43880,4,9261,2,3,0,34.64150943,4.169811,2,7.234285714,227.3792237,86,53,42,15,0
118603,12,9261,1,1,1,36.2287234,3.978723,2,7.234677419,172.4340686,44,47,21,31,0
51600,2,9261,1,1,4,41.61666667,4.5,2,7.781871345,275.2321118,140,60,68,25,1
98357,7,9261,2,0,0,35.30084746,3.779661,2,7.171381579,210.6295844,51,59,67,15,0
122593,5,9261,0,3,0,36.75,3.963636,2,7.071678322,208.7293672,120,55,79,37,0
35734,19,9261,1,0,0,35.30909091,4.090909,2,6.808552632,229.6130848,57,55,29,43,0
170222,7,9261,1,0,0,30.66145833,3.458333,2,6.694537815,140.8944956,70,48,26,38,0
186345,11,9261,1,0,0,40.69230769,4.192308,2,7.946853147,231.9875989,84,52,65,23,0
65838,11,9261,0,1,2,42.0224359,4.564103,2,7.401282051,379.2265658,32,78,77,43,1
40707,7,9261,0,0,0,43.17253521,4.577465,2,8.532712766,342.5497588,112,71,58,15,1
110412,4,9261,2,1,0,38.83018868,4.54717,2,6.6,255.2676808,53,53,55,18,0
160923,21,9261,1,0,2,39.93103448,4.362069,1,7.152694611,291.5697615,41,58,22,48,1
187142,1,9261,1,1,4,32.74193548,3.887097,2,6.7796875,199.8483862,60,62,41,42,0
176127,39,9261,0,1,2,40.10655738,4.42623,2,7.13700565,281.4855719,60,61,80,47,1
193833,5,9261,0,1,4,32.61805556,3.791667,2,6.758244681,250.3357199,92,72,35,41,0
74097,18,9261,2,3,0,35.14492754,3.855072,2,7.469602273,239.654121,33,69,29,46,0
124161,4,9261,0,3,0,40.35616438,4.09589,2,7.929336735,314.0977396,39,73,51,22,1
26087,19,9261,1,1,2,35.89090909,4,2,7.117586207,202.5791849,55,55,36,42,0
103651,9,9261,0,1,2,32.225,3.5,2,6.767213115,164.9540925,94,50,30,42,0
38940,1,9261,0,2,1,35.43951613,4.080645,1,6.981736527,252.7780785,38,62,29,53,0
179997,11,9261,1,0,0,44.06779661,4.847458,2,7.19131579,342.6212121,104,59,51,16,1
55419,5,9261,0,1,0,38.58189655,4.241379,2,7.635625,265.9754522,133,58,50,31,1
148258,15,9261,1,1,4,31.25925926,3.62963,2,6.582142857,174.8261499,71,54,31,38,0
117503,11,9261,0,0,0,37.92213115,4,2,7.696273292,272.9152024,75,61,58,38,1
171384,13,9261,0,1,2,33.975,3.75,2,7.404391892,226.2869463,8,60,28,39,0
76746,5,9261,1,0,0,41.39795918,4.163265,2,8.320833333,215.1814062,103,49,28,14,0
190621,2,9261,1,1,0,33.86538462,3.538462,2,7.3125,196.8377344,81,52,38,28,0
51332,44,9261,1,2,2,43.5625,4.571429,2,7.75952381,319.1042068,32,56,28,31,1
38881,11,9261,2,0,2,41.88636364,4.727273,2,7.057843137,339.671875,93,66,28,20,1
134543,5,9261,1,0,0,34.9122807,3.754386,2,6.84261745,193.5886235,72,57,44,48,0
162146,4,9261,0,2,2,43.27325581,4.302326,2,7.938,219.015357,95,43,80,30,0
186866,7,9261,1,2,2,36.18981481,3.851852,2,7.18705036,199.0627174,71,54,61,17,0
97758,5,9261,1,1,2,36.54166667,4.066667,2,6.810465116,229.3967957,112,60,71,34,0
42085,12,9261,0,0,0,44.70175439,4.578947,2,8.340993789,328.008518,75,57,61,53,1
124521,3,9261,0,3,0,30.64732143,3.714286,2,6.451027397,182.2971464,89,56,77,43,0
127412,7,9261,1,1,0,43.29017857,4.875,2,7.240751445,292.0527701,38,56,23,53,1
137975,14,9261,2,1,2,34.91803279,4.032787,2,7.111392405,218.5659362,24,61,42,19,0
80465,14,9261,0,2,2,33.40909091,3.727273,2,7.143884892,184.7878788,130,55,62,32,0
161904,12,9261,0,0,0,38.31060606,4.060606,2,7.349719101,274.9063638,39,66,31,32,1
22156,8,9261,1,1,5,31.95967742,3.790323,2,6.405722892,217.3108359,146,62,76,45,0
99095,4,9261,2,0,0,38.26190476,4.285714,2,6.993956044,271.0582903,107,63,44,27,1
173429,19,9261,1,0,0,42.23584906,4.566038,2,7.936486487,229.1594043,59,53,20,19,0
131137,4,9261,1,0,2,39.25431034,4.241379,2,7.592903226,246.8025033,84,58,27,36,0
186282,1,9261,2,1,4,43.00943396,5.132075,2,7.362048193,289.163698,77,53,27,47,1
74868,1,9261,0,0,0,44.40566038,5.075472,2,7.338690476,271.7556232,134,53,72,17,1
124395,7,9261,0,0,0,37.24122807,3.684211,2,7.490728477,228.7076541,8,57,51,16,0
112185,7,9261,1,0,1,32.96666667,3.533333,2,6.900892857,149.394746,187,45,23,28,0
136534,13,9261,0,2,2,43.33928571,4.375,2,8.118152866,282.3532456,74,56,83,54,1
46458,4,9261,0,1,4,41.71376812,4.507246,2,7.589756098,345.2000611,38,69,74,23,1
123390,1,9261,1,0,0,31.31372549,3.54902,2,6.950420168,145.6089902,8,51,44,54,0
84393,12,9261,0,1,0,37.93627451,4.490196,2,6.854807692,218.1604385,115,51,51,15,0
109884,7,9261,1,1,2,29.29245283,2.981132,2,6.2236,158.9940561,214,53,45,14,0
138891,7,9261,0,0,0,43.85454545,4.236364,2,7.819254658,287.5038785,109,55,35,21,1
73276,7,9261,2,1,4,36.0375,3.95,2,6.767682927,226.8320026,18,60,36,17,0
108142,43,9261,1,0,0,34.50446429,4.178571,2,7.604379562,197.1351848,56,56,25,33,0
