DAY_OF_WEEK,MENU_TYPE,TRUCK_BRAND_NAME,CITY,LOCATION,SHIFT,PROFIT
6,14,14,2,847,0,130.75
6,14,14,2,1146,1,133.75
6,9,9,2,900,0,118.25
6,9,9,2,926,1,127.5
6,4,4,2,816,0,124.25
6,4,4,2,846,1,126.25
6,11,11,2,943,0,142.5
6,11,11,2,866,1,141.25
6,1,1,2,882,0,65.15
6,1,1,2,1240,1,77.2
6,14,14,2,1177,0,116
6,14,14,2,890,1,123.25
6,9,9,2,932,0,111.25
6,9,9,2,899,1,122.5
6,4,4,2,869,0,126.25
6,4,4,2,1038,1,119.5
6,11,11,2,880,0,130.5
6,11,11,2,1097,1,140.5
6,1,1,2,932,0,65.4
6,1,1,2,901,1,68.55
6,14,14,2,1169,0,135.5
6,14,14,2,1221,1,130.25
6,9,9,2,873,0,117
6,9,9,2,1213,1,112.75
6,4,4,2,945,0,123
6,4,4,2,862,1,120.5
6,11,11,2,959,0,123
6,11,11,2,886,1,122.5
6,1,1,2,785,0,61.65
6,1,1,2,1201,1,63.9
6,14,14,2,1180,0,122.25
6,14,14,2,1134,1,113.25
6,9,9,2,1010,0,103
6,9,9,2,1218,1,120.75
6,4,4,2,1127,0,127.75
6,4,4,2,1182,1,136.25
6,11,11,2,959,0,144
6,11,11,2,1137,1,160.5
6,1,1,2,1116,0,63.9
6,1,1,2,783,1,71.25
6,14,14,2,1196,0,128.25
6,14,14,2,975,1,121.5
6,9,9,2,1181,0,109
6,9,9,2,848,1,126.5
6,4,4,2,1025,0,121.25
6,4,4,2,1004,1,131.25
6,11,11,2,915,0,145
6,11,11,2,1118,1,134.5
6,1,1,2,850,0,66.4
6,1,1,2,892,1,78.15
6,14,14,2,1088,0,123.25
6,14,14,2,997,1,129.25
6,9,9,2,1132,0,110
6,9,9,2,1128,1,130.25
6,4,4,2,912,0,125
6,4,4,2,830,1,130
6,11,11,2,960,0,143.75
6,11,11,2,858,1,141.5
6,1,1,2,845,0,71.15
6,1,1,2,789,1,71.35
6,14,14,2,782,0,114
6,14,14,2,1082,1,139.75
6,9,9,2,1132,0,107.25
6,9,9,2,958,1,115.25
6,4,4,2,1106,0,130.5
6,4,4,2,1212,1,131
6,11,11,2,1014,0,139.25
6,11,11,2,1222,1,143.75
6,1,1,2,1038,0,62.9
6,1,1,2,1161,1,67.5
6,14,14,2,1028,0,116
6,14,14,2,1184,1,128.5
6,9,9,2,1135,0,116.25
6,9,9,2,1219,1,118.5
6,4,4,2,756,0,137.5
6,4,4,2,825,1,138.25
6,11,11,2,1019,0,126.25
6,11,11,2,902,1,153.25
6,1,1,2,919,0,67.25
6,1,1,2,993,1,74.65
6,14,14,2,1183,0,134.25
6,14,14,2,813,1,118.75
6,9,9,2,917,0,107.75
6,9,9,2,1012,1,121
6,5,5,2,1125,0,82.25
6,5,5,2,950,1,93
6,4,4,2,887,0,113
6,4,4,2,997,1,123
6,11,11,2,902,0,150.75
6,11,11,2,835,1,143.5
6,1,1,2,1139,0,67.25
6,1,1,2,407,1,67.65
6,14,14,2,1096,0,122.25
6,14,14,2,836,1,128.75
6,9,9,2,1075,0,113.75
6,9,9,2,1078,1,115.25
6,5,5,2,1045,0,92.25
6,5,5,2,911,1,81.5
6,4,4,2,989,0,122
6,4,4,2,1048,1,128
6,11,11,2,1227,0,126.5
6,11,11,2,1114,1,138
6,1,1,2,1070,0,71.5
6,1,1,2,855,1,72.6
6,14,14,2,1167,0,125
6,14,14,2,1135,1,127.5
6,9,9,2,1038,0,107.25
6,9,9,2,857,1,105.25
6,5,5,2,904,0,72
6,5,5,2,905,1,87.5
6,4,4,2,945,0,106.25
6,4,4,2,967,1,118
6,11,11,2,1119,0,105.25
6,11,11,2,1245,1,126.25
6,1,1,2,896,0,63
6,1,1,2,787,1,69.95
6,14,14,2,819,0,116.5
6,14,14,2,1082,1,121.5
6,9,9,2,864,0,97
6,9,9,2,937,1,89.5
6,5,5,2,804,0,78.5
6,5,5,2,1063,1,84.75
6,4,4,2,1129,0,133.75
6,4,4,2,822,1,119
6,11,11,2,1190,0,127
6,11,11,2,831,1,152.25
6,1,1,2,813,0,68.5
6,1,1,2,1235,1,74.75
6,14,14,2,1140,0,100.25
6,14,14,2,912,1,111.75
6,9,9,2,894,0,123
6,9,9,2,1162,1,113.75
6,5,5,2,1234,0,83.75
6,5,5,2,783,1,83.75
6,4,4,2,996,0,116.5
6,4,4,2,1089,1,115.75
6,11,11,2,1111,0,133.25
6,11,11,2,1010,1,131.5
6,1,1,2,1134,0,71.9
6,1,1,2,1160,1,68.5
6,14,14,2,965,0,134
6,14,14,2,964,1,151.25
6,9,9,2,822,0,111.25
6,9,9,2,912,1,109.75
6,5,5,2,974,0,75.25
6,5,5,2,1171,1,89.25
6,4,4,2,1053,0,108.5
6,4,4,2,991,1,131
6,11,11,2,1110,0,140.5
6,11,11,2,986,1,141.25
6,1,1,2,785,0,70.25
6,1,1,2,846,1,70.9
6,14,14,2,1058,0,139.75
6,14,14,2,867,1,122.25
6,9,9,2,1232,0,120.75
6,9,9,2,891,1,117
6,5,5,2,1012,0,90.75
6,5,5,2,1057,1,83.75
6,4,4,2,868,0,114.5
6,4,4,2,1057,1,138.75
6,11,11,2,839,0,133.75
6,11,11,2,1247,1,152.5
6,1,1,2,1098,0,71.15
6,1,1,2,817,1,74.75
6,14,14,2,996,0,132.5
6,14,14,2,1088,1,115
6,9,9,2,1122,0,134.25
6,9,9,2,893,1,120.25
6,5,5,2,832,0,80.75
6,5,5,2,1180,1,88.5
6,4,4,2,1102,0,135.5
6,4,4,2,971,1,130.25
6,11,11,2,974,0,129.75
6,11,11,2,1206,1,133.75
6,1,1,2,1118,0,65
6,1,1,2,860,1,61.65
6,14,14,2,1077,0,111
6,14,14,2,1195,1,132.75
6,9,9,2,992,0,107.5
6,9,9,2,996,1,98.75
6,5,5,2,823,0,89.25
6,5,5,2,977,1,94.25
6,4,4,2,1132,0,144.25
6,4,4,2,930,1,132
6,11,11,2,1108,0,141.5
6,11,11,2,1236,1,150.75
6,1,1,2,1020,0,68.55
6,1,1,2,1094,1,74.65
6,14,14,2,1203,0,127
6,14,14,2,938,1,151.5
6,9,9,2,1130,0,99.5
6,9,9,2,926,1,103.25
6,5,5,2,1104,0,90.75
6,5,5,2,1045,1,81.25
6,4,4,2,1239,0,125.75
6,4,4,2,895,1,122.5
6,11,11,2,794,0,114
6,11,11,2,1066,1,153.25
6,1,1,2,932,0,72.5
6,1,1,2,1173,1,74.85
6,14,14,2,832,0,123
6,14,14,2,1238,1,108
6,9,9,2,1210,0,101.75
6,9,9,2,902,1,117.75
6,5,5,2,805,0,90.5
6,5,5,2,1212,1,83.75
6,4,4,2,1083,0,124.25
6,4,4,2,1043,1,118.75
6,11,11,2,1046,0,144.25
6,11,11,2,956,1,135.5
6,1,1,2,1013,0,65.6
6,1,1,2,1095,1,72.6
6,14,14,2,1183,0,126.25
6,14,14,2,954,1,137.75
6,9,9,2,847,0,112.75
6,9,9,2,1093,1,101.75
6,5,5,2,893,0,89.25
6,5,5,2,1046,1,82.25
6,4,4,2,804,0,134.5
6,4,4,2,1232,1,120.5
6,11,11,2,1221,0,127.75
6,11,11,2,906,1,177
6,1,1,2,1132,0,69.65
6,1,1,2,1155,1,73.25
6,14,14,2,1217,0,106
6,14,14,2,871,1,116.5
6,9,9,2,992,0,123
6,9,9,2,941,1,120.25
6,5,5,2,844,0,74
6,5,5,2,950,1,90.75
6,4,4,2,915,0,140.75
6,4,4,2,1039,1,141.25
6,11,11,2,1178,0,129.25
6,11,11,2,1202,1,150.75
6,1,1,2,995,0,66.5
6,1,1,2,1126,1,78.35
6,14,14,2,1085,0,114.75
6,14,14,2,839,1,129.75
6,9,9,2,1074,0,113.75
6,9,9,2,1047,1,118.5
6,10,10,2,793,0,94
6,10,10,2,806,1,112.25
6,5,5,2,1168,0,90.5
6,5,5,2,1043,1,90.75
6,4,4,2,811,0,117.25
6,4,4,2,983,1,133.75
6,11,11,2,1219,0,120.75
6,11,11,2,1046,1,154.75
6,1,1,2,1185,0,63.9
6,1,1,2,1205,1,69.25
6,14,14,2,971,0,114.25
6,14,14,2,994,1,131
6,9,9,2,936,0,97.25
6,9,9,2,803,1,116.25
6,10,10,2,838,0,90.75
6,10,10,2,989,1,111.5
6,5,5,2,1115,0,80.5
6,5,5,2,826,1,94.25
6,4,4,2,924,0,145.75
6,4,4,2,1082,1,129
6,11,11,2,1060,0,155.75
6,11,11,2,799,1,136.75
6,1,1,2,1015,0,71.25
6,1,1,2,890,1,79.5
6,14,14,2,1131,0,126.75
6,14,14,2,794,1,123
6,9,9,2,902,0,114.5
6,9,9,2,1213,1,124.75
6,10,10,2,1119,0,103
6,10,10,2,826,1,111.5
6,5,5,2,998,0,86
6,5,5,2,1067,1,83.75
6,4,4,2,970,0,119.25
6,4,4,2,892,1,120.5
6,11,11,2,911,0,123.75
6,11,11,2,1112,1,146
6,1,1,2,1085,0,66.6
6,1,1,2,1009,1,63.65
6,14,14,2,968,0,116.5
6,14,14,2,905,1,110.75
6,9,9,2,1056,0,115.25
6,9,9,2,893,1,112.5
6,10,10,2,806,0,90
6,10,10,2,986,1,93.75
6,5,5,2,1028,0,88.25
6,5,5,2,1097,1,90.75
6,4,4,2,911,0,116.5
6,4,4,2,1150,1,170.25
6,11,11,2,1244,0,156.25
6,11,11,2,816,1,143.5
6,1,1,2,1020,0,66.15
6,1,1,2,858,1,78.15
6,14,14,2,823,0,123
6,14,14,2,967,1,132.75
6,9,9,2,828,0,112.75
6,9,9,2,884,1,115.5
6,10,10,2,911,0,109.75
6,10,10,2,871,1,105.5
6,5,5,2,1192,0,93
6,5,5,2,955,1,88.25
6,4,4,2,830,0,121.75
6,4,4,2,1089,1,126.75
6,11,11,2,929,0,132.5
6,11,11,2,782,1,162.25
6,1,1,2,999,0,78.15
6,1,1,2,1055,1,73.85
6,14,14,2,937,0,127.25
6,14,14,2,957,1,138
6,9,9,2,1146,0,114.75
6,9,9,2,1158,1,129.75
6,10,10,2,910,0,103.75
6,10,10,2,1145,1,106.75
6,5,5,2,835,0,90.75
6,5,5,2,996,1,106
6,4,4,2,929,0,110.75
6,4,4,2,1102,1,124.25
6,11,11,2,916,0,151.25
6,11,11,2,1152,1,160.75
6,1,1,2,863,0,68.75
6,1,1,2,863,1,74.75
6,14,14,2,1128,0,110.5
6,14,14,2,1128,1,112.75
6,9,9,2,1213,0,111.25
6,9,9,2,1212,1,114
6,10,10,2,927,0,95
6,10,10,2,1137,1,108.25
6,5,5,2,1091,0,90.75
6,5,5,2,1009,1,87
6,4,4,2,1247,0,124.75
6,4,4,2,1204,1,129
6,11,11,2,979,0,150.75
6,11,11,2,981,1,136
6,1,1,2,835,0,67.6
6,1,1,2,917,1,74.75
6,14,14,2,823,0,139.25
6,14,14,2,1172,1,144.75
6,9,9,2,1058,0,122.25
6,9,9,2,1039,1,119.25
6,10,10,2,901,0,100.75
6,10,10,2,853,1,107.75
6,5,5,2,1151,0,90.75
6,5,5,2,1202,1,88.25
6,4,4,2,1154,0,123.75
6,4,4,2,853,1,140
6,11,11,2,1198,0,154.75
6,11,11,2,933,1,158.5
6,1,1,2,1140,0,61.5
6,1,1,2,1125,1,74.75
6,14,14,2,1235,0,105.5
6,14,14,2,860,1,119.25
6,9,9,2,828,0,118.5
6,9,9,2,1046,1,103.5
6,10,10,2,1224,0,108.25
6,10,10,2,803,1,117
6,5,5,2,1239,0,87
6,5,5,2,1207,1,83.75
6,4,4,2,974,0,132.75
6,4,4,2,1201,1,142.5
6,11,11,2,810,0,154.75
6,11,11,2,1098,1,133.75
6,1,1,2,1108,0,60.35
6,1,1,2,1038,1,68.75
6,14,14,2,1173,0,119.5
6,14,14,2,915,1,130.25
6,9,9,2,1227,0,103
6,9,9,2,1025,1,113.75
6,10,10,2,1130,0,89.25
6,10,10,2,1070,1,114.75
6,5,5,2,887,0,88.25
6,5,5,2,810,1,86
6,4,4,2,1118,0,138.75
6,4,4,2,898,1,135
6,11,11,2,1144,0,136
6,11,11,2,1173,1,154
6,1,1,2,947,0,74.65
6,1,1,2,1035,1,73.85
6,14,14,2,1010,0,130.5
6,14,14,2,1073,1,128.75
6,9,9,2,1149,0,116.75
6,9,9,2,880,1,118.5
6,10,10,2,1141,0,107.5
6,10,10,2,896,1,104.5
6,5,5,2,966,0,88.5
6,5,5,2,993,1,86
6,4,4,2,988,0,105.5
6,4,4,2,966,1,115.75
6,11,11,2,787,0,142.75
6,11,11,2,1162,1,126.75
6,1,1,2,1052,0,73.2
6,1,1,2,830,1,67.85
6,14,14,2,816,0,125.75
6,14,14,2,1053,1,135.25
6,9,9,2,914,0,118.5
6,9,9,2,1119,1,124.75
6,10,10,2,407,0,106.25
6,10,10,2,1168,1,115.25
6,5,5,2,1010,0,89.25
6,5,5,2,793,1,91.75
6,4,4,2,963,0,141.5
6,4,4,2,2114,1,131.25
6,11,11,2,1040,0,146
6,11,11,2,866,1,140.75
6,1,1,2,1091,0,69.75
6,1,1,2,815,1,71.35
6,14,14,2,973,0,121.25
6,14,14,2,1167,1,140
6,9,9,2,862,0,112.25
6,9,9,2,946,1,123.5
6,10,10,2,1004,0,102.25
6,10,10,2,1191,1,130.75
6,5,5,2,1089,0,81.25
6,5,5,2,1207,1,95.25
6,4,4,2,783,0,122
6,4,4,2,803,1,119
6,11,11,2,1102,0,139
6,11,11,2,846,1,122.25
6,1,1,2,1198,0,73.5
6,1,1,2,910,1,77.25
6,14,14,2,1231,0,123.75
6,14,14,2,1103,1,126
6,2,2,2,806,0,104.25
6,2,2,2,1217,1,117.25
6,9,9,2,1149,0,116
6,9,9,2,964,1,126.25
6,10,10,2,1173,0,106.25
6,10,10,2,1135,1,132.75
6,5,5,2,1001,0,79.75
6,5,5,2,1009,1,75.25
6,8,8,2,793,0,87.75
6,8,8,2,969,1,82.25
6,4,4,2,947,0,127.5
6,4,4,2,832,1,124.25
6,11,11,2,925,0,131.75
6,11,11,2,841,1,139.25
6,1,1,2,1026,0,78
6,1,1,2,1245,1,80.75
6,14,14,2,969,0,141.25
6,14,14,2,1105,1,123.75
6,2,2,2,1005,0,102.5
6,2,2,2,1083,1,102.75
6,9,9,2,1064,0,125.75
6,9,9,2,407,1,117.75
6,10,10,2,1192,0,106
6,10,10,2,825,1,105.25
6,5,5,2,1165,0,86
6,5,5,2,953,1,86.25
6,8,8,2,1155,0,74.75
6,8,8,2,976,1,80.25
6,4,4,2,1221,0,126
6,4,4,2,986,1,129.25
6,11,11,2,929,0,154.75
6,11,11,2,789,1,133.5
6,1,1,2,1108,0,66.45
6,1,1,2,1167,1,72.6
6,14,14,2,803,0,129.75
6,14,14,2,1244,1,149.5
6,2,2,2,1129,0,101.25
6,2,2,2,1247,1,111.75
6,9,9,2,889,0,140.75
6,9,9,2,1002,1,120.75
6,10,10,2,877,0,111.75
6,10,10,2,928,1,97.75
6,5,5,2,983,0,82.25
6,5,5,2,858,1,90.75
6,8,8,2,1055,0,76.25
6,8,8,2,1127,1,84
6,4,4,2,798,0,127.75
6,4,4,2,837,1,120.75
6,11,11,2,1149,0,148.5
6,11,11,2,880,1,162.5
6,1,1,2,908,0,68.75
6,1,1,2,1029,1,79.25
6,14,14,2,940,0,119.25
6,14,14,2,886,1,162.5
6,2,2,2,891,0,92.75
6,2,2,2,899,1,91.5
6,9,9,2,958,0,120.75
6,9,9,2,1246,1,123.25
6,10,10,2,945,0,97.5
6,10,10,2,957,1,113
6,5,5,2,865,0,88.5
6,5,5,2,1031,1,83.75
6,8,8,2,1103,0,89.25
6,8,8,2,1086,1,81.5
6,4,4,2,1058,0,109.25
6,4,4,2,972,1,138.75
6,11,11,2,407,0,150.5
6,11,11,2,1103,1,150.75
6,1,1,2,1026,0,71.25
6,1,1,2,814,1,85.75
6,14,14,2,1039,0,133.5
6,14,14,2,1038,1,144.75
6,2,2,2,796,0,91.75
6,2,2,2,1032,1,105.75
6,9,9,2,1169,0,109
6,9,9,2,1142,1,136.5
6,10,10,2,1156,0,84.25
6,10,10,2,1094,1,105.25
6,5,5,2,822,0,83.75
6,5,5,2,921,1,90.75
6,8,8,2,789,0,80.25
6,8,8,2,1161,1,84.25
6,4,4,2,1166,0,122.25
6,4,4,2,1037,1,135.25
6,11,11,2,909,0,142.75
6,11,11,2,982,1,140.25
6,1,1,2,1043,0,67.5
6,1,1,2,854,1,74.95
6,14,14,2,789,0,121
6,14,14,2,1141,1,126.25
6,2,2,2,912,0,112.5
6,2,2,2,990,1,87.25
6,9,9,2,1067,0,105.75
6,9,9,2,1075,1,111.5
6,10,10,2,905,0,107.75
6,10,10,2,1058,1,106
6,5,5,2,407,0,81.25
6,5,5,2,941,1,90.75
6,8,8,2,1163,0,76.25
6,8,8,2,1189,1,96.75
6,4,4,2,1077,0,110.25
6,4,4,2,1087,1,118.25
6,11,11,2,1020,0,149.75
6,11,11,2,1176,1,136.5
6,1,1,2,1046,0,66.15
6,1,1,2,952,1,68.75
6,14,14,2,984,0,111
6,14,14,2,846,1,119
6,2,2,2,963,0,109.25
6,2,2,2,1117,1,92.5
6,9,9,2,1181,0,117.75
6,9,9,2,911,1,123.25
6,10,10,2,909,0,95.25
6,10,10,2,935,1,115.75
6,5,5,2,1169,0,79
6,5,5,2,945,1,90.75
6,8,8,2,1153,0,75.5
6,8,8,2,807,1,85.25
6,4,4,2,1144,0,114.5
6,4,4,2,1019,1,128.25
6,11,11,2,994,0,131
6,11,11,2,1216,1,144
6,1,1,2,957,0,67.4
6,1,1,2,1055,1,84.25
6,14,14,2,854,0,130.5
6,14,14,2,1183,1,129.25
6,2,2,2,885,0,100
6,2,2,2,962,1,86.25
6,9,9,2,1146,0,107.25
6,9,9,2,891,1,94.75
6,10,10,2,1048,0,102.25
6,10,10,2,998,1,105.25
6,5,5,2,1219,0,82.25
6,5,5,2,847,1,96.75
6,8,8,2,1134,0,74
6,8,8,2,997,1,87.5
6,4,4,2,1094,0,119.5
6,4,4,2,874,1,115.5
6,11,11,2,998,0,141.75
6,11,11,2,1075,1,146
6,1,1,2,977,0,72.5
6,1,1,2,901,1,73.25
6,14,14,2,993,0,116.25
6,14,14,2,861,1,120.75
6,2,2,2,1187,0,94.75
6,2,2,2,913,1,96.25
6,9,9,2,1039,0,114
6,9,9,2,1120,1,127.25
6,10,10,2,1000,0,102.25
6,10,10,2,865,1,94.75
6,5,5,2,951,0,101.5
6,5,5,2,1198,1,91
6,8,8,2,1139,0,71.75
6,8,8,2,1036,1,83.75
6,4,4,2,1106,0,137.5
6,4,4,2,1125,1,118.25
6,11,11,2,892,0,136
6,11,11,2,1196,1,132.5
6,1,1,2,1209,0,65
6,1,1,2,1140,1,70.25
6,14,14,2,986,0,124.5
6,14,14,2,1001,1,137.25
6,2,2,2,637,0,106
6,2,2,2,1199,1,101.75
6,9,9,2,920,0,118
6,9,9,2,1028,1,117.75
6,10,10,2,1195,0,90.5
6,10,10,2,756,1,111.25
6,5,5,2,799,0,86.75
6,5,5,2,797,1,83.75
6,8,8,2,1145,0,72.25
6,8,8,2,1211,1,83.25
6,4,4,2,1226,0,114.5
6,4,4,2,956,1,144.5
6,11,11,2,1203,0,157
6,11,11,2,812,1,141.75
6,1,1,2,794,0,63.1
6,1,1,2,1042,1,74.65
6,14,14,2,927,0,131.75
6,14,14,2,805,1,135.75
6,2,2,2,1177,0,81.75
6,2,2,2,906,1,109.25
6,9,9,2,1225,0,98
6,9,9,2,855,1,115.5
6,10,10,2,866,0,109.25
6,10,10,2,999,1,137
6,5,5,2,942,0,108.5
6,5,5,2,1006,1,99
6,8,8,2,981,0,73.25
6,8,8,2,797,1,77.25
6,4,4,2,1117,0,117
6,4,4,2,893,1,120.5
6,11,11,2,933,0,133.5
6,11,11,2,899,1,158
6,1,1,2,903,0,76.85
6,1,1,2,1046,1,71.05
6,14,14,2,976,0,139.75
6,14,14,2,999,1,121.25
6,2,2,2,1140,0,114.25
6,2,2,2,805,1,113.25
6,9,9,2,1124,0,118.25
6,9,9,2,1109,1,121.75
6,10,10,2,843,0,97.75
6,10,10,2,889,1,118
6,5,5,2,1021,0,90.75
6,5,5,2,1159,1,83.75
6,8,8,2,944,0,80.5
6,8,8,2,1047,1,86.5
6,4,4,2,1046,0,118.75
6,4,4,2,1194,1,119.25
6,11,11,2,1224,0,172.5
6,11,11,2,1219,1,143.25
6,1,1,2,1214,0,67.25
6,1,1,2,833,1,84
6,14,14,2,1129,0,128
6,14,14,2,1157,1,114.25
6,2,2,2,1228,0,94
6,2,2,2,946,1,93.75
6,9,9,2,970,0,108
6,9,9,2,955,1,118.5
6,10,10,2,990,0,99.75
6,10,10,2,922,1,124.75
6,5,5,2,1215,0,89.75
6,5,5,2,1193,1,93
6,8,8,2,911,0,66
6,8,8,2,813,1,87.75
6,4,4,2,879,0,101.5
6,4,4,2,1145,1,123.75
6,11,11,2,928,0,150.75
6,11,11,2,1165,1,182
6,6,6,2,1036,0,67.25
6,6,6,2,964,1,70.5
6,13,13,2,934,0,109.25
6,13,13,2,1008,1,129
6,1,1,2,1004,0,70
6,1,1,2,1131,1,66.05
6,14,14,2,1096,0,115.25
6,14,14,2,991,1,129.5
6,3,3,2,1071,0,107.75
6,3,3,2,1034,1,124.25
6,12,12,2,1142,0,67
6,12,12,2,975,1,57.5
6,2,2,2,837,0,103.5
6,2,2,2,800,1,92.25
6,9,9,2,922,0,116.25
6,9,9,2,794,1,120.75
6,10,10,2,882,0,102.25
6,10,10,2,1207,1,109.75
6,5,5,2,1168,0,75.25
6,5,5,2,900,1,77.5
6,8,8,2,1020,0,78.75
6,8,8,2,977,1,71
6,4,4,2,1114,0,128
6,4,4,2,868,1,131
6,11,11,2,1228,0,139.75
6,11,11,2,1128,1,150
6,6,6,2,1066,0,60
6,6,6,2,1206,1,63.75
6,13,13,2,1100,0,124.25
6,13,13,2,1121,1,121.75
6,1,1,2,886,0,75.75
6,1,1,2,1069,1,80.65
6,14,14,2,1087,0,139
6,14,14,2,786,1,142.75
6,3,3,2,1218,0,106.25
6,3,3,2,1124,1,119.5
6,12,12,2,1230,0,58.75
6,12,12,2,884,1,77.75
6,2,2,2,1097,0,101.5
6,2,2,2,908,1,103.75
6,9,9,2,1124,0,119.25
6,9,9,2,989,1,120.75
6,10,10,2,896,0,105.25
6,10,10,2,823,1,105.75
6,5,5,2,871,0,81
6,5,5,2,841,1,77.75
6,8,8,2,829,0,82.75
6,8,8,2,874,1,80.25
6,4,4,2,851,0,134.75
6,4,4,2,920,1,136
6,11,11,2,1206,0,139.5
6,11,11,2,1099,1,145.75
6,6,6,2,1107,0,69
6,6,6,2,893,1,67.75
6,13,13,2,881,0,107.25
6,13,13,2,974,1,117.75
6,1,1,2,991,0,79.65
6,1,1,2,907,1,86.5
6,14,14,2,841,0,119
6,14,14,2,798,1,121.25
6,3,3,2,1160,0,101.75
6,3,3,2,949,1,114.75
6,12,12,2,1173,0,63
6,12,12,2,1232,1,72.75
6,2,2,2,964,0,111.75
6,2,2,2,859,1,97.75
6,9,9,2,923,0,103
6,9,9,2,998,1,123.25
6,10,10,2,996,0,101.5
6,10,10,2,935,1,117.25
6,5,5,2,1208,0,82.25
6,5,5,2,884,1,103.75
6,8,8,2,908,0,76.5
6,8,8,2,1103,1,83
6,4,4,2,929,0,114.25
6,4,4,2,1064,1,115.5
6,11,11,2,857,0,125.5
6,11,11,2,896,1,141.5
6,6,6,2,852,0,62.25
6,6,6,2,943,1,68.75
6,13,13,2,968,0,125
6,13,13,2,1141,1,102.25
6,1,1,2,1135,0,68.75
6,1,1,2,785,1,69.1
6,14,14,2,1171,0,130.25
6,14,14,2,906,1,136.25
6,3,3,2,877,0,99.25
6,3,3,2,819,1,108.75
6,12,12,2,983,0,71.25
6,12,12,2,1171,1,64
6,2,2,2,806,0,96.25
6,2,2,2,798,1,111.75
6,9,9,2,1188,0,105.25
6,9,9,2,905,1,102.75
6,10,10,2,855,0,99.75
6,10,10,2,1134,1,101.5
6,5,5,2,872,0,88.25
6,5,5,2,977,1,90.5
6,8,8,2,1013,0,75.75
6,8,8,2,1200,1,86.25
6,4,4,2,968,0,135.5
6,4,4,2,1165,1,143.5
6,11,11,2,989,0,149.75
6,11,11,2,1009,1,161
6,6,6,2,876,0,65
6,6,6,2,1170,1,68.75
6,13,13,2,977,0,125.25
6,13,13,2,1076,1,127
6,1,1,2,1213,0,57.9
6,1,1,2,797,1,74.75
6,14,14,2,1245,0,120
6,14,14,2,783,1,132.75
6,3,3,2,919,0,113.75
6,3,3,2,790,1,127.25
6,12,12,2,1106,0,68.75
6,12,12,2,1032,1,70.25
6,2,2,2,945,0,103.75
6,2,2,2,1122,1,94.75
6,9,9,2,961,0,96.25
6,9,9,2,978,1,133.75
6,10,10,2,913,0,100
6,10,10,2,793,1,116.75
6,5,5,2,1232,0,108.75
6,5,5,2,1001,1,94.5
6,8,8,2,996,0,77.25
6,8,8,2,1152,1,92.25
6,4,4,2,1028,0,123
6,4,4,2,837,1,131.25
6,11,11,2,957,0,138
6,11,11,2,1129,1,144.25
6,6,6,2,1212,0,77.75
6,6,6,2,1034,1,68.75
6,13,13,2,1103,0,125.5
6,13,13,2,1204,1,114
6,1,1,2,940,0,85.65
6,1,1,2,1093,1,77.15
6,14,14,2,883,0,133.5
6,14,14,2,1128,1,132.75
6,3,3,2,898,0,101.5
6,3,3,2,881,1,119.25
6,12,12,2,992,0,67.5
6,12,12,2,1064,1,60
6,2,2,2,1160,0,137.25
6,2,2,2,1002,1,97.5
6,9,9,2,809,0,107.5
6,9,9,2,1043,1,128.5
6,10,10,2,812,0,97
6,10,10,2,1143,1,127.75
6,5,5,2,810,0,92.25
6,5,5,2,819,1,98.25
6,8,8,2,796,0,71.75
6,8,8,2,898,1,78
6,4,4,2,1002,0,114.75
6,4,4,2,959,1,125.75
6,11,11,2,1188,0,144
6,11,11,2,1231,1,127.25
6,6,6,2,804,0,66.25
6,6,6,2,973,1,68.75
6,13,13,2,999,0,112.5
6,13,13,2,800,1,125.5
6,1,1,2,819,0,80.4
6,1,1,2,857,1,76.65
6,14,14,2,407,0,112.5
6,14,14,2,988,1,130.25
6,3,3,2,1020,0,106.25
6,3,3,2,931,1,106.25
6,12,12,2,1138,0,63.75
6,12,12,2,911,1,66.5
6,2,2,2,834,0,112.5
6,2,2,2,1081,1,96.25
6,9,9,2,1225,0,94.75
6,9,9,2,1068,1,109
6,10,10,2,935,0,124.25
6,10,10,2,790,1,101.25
6,5,5,2,1237,0,82.25
6,5,5,2,939,1,90.5
6,8,8,2,824,0,85.75
6,8,8,2,1136,1,78
6,4,4,2,930,0,112
6,4,4,2,1119,1,136.5
6,11,11,2,813,0,142.75
6,11,11,2,1148,1,141.75
6,6,6,2,935,0,66
6,6,6,2,944,1,64.75
6,13,13,2,927,0,122.25
6,13,13,2,1164,1,126.5
6,1,1,2,782,0,70.75
6,1,1,2,886,1,81.4
6,14,14,2,1020,0,121.75
6,14,14,2,1063,1,121.25
6,3,3,2,1008,0,101.5
6,3,3,2,1090,1,112
6,12,12,2,1108,0,67.25
6,12,12,2,941,1,68.75
6,2,2,2,1206,0,104
6,2,2,2,1130,1,102.25
6,9,9,2,1012,0,132
6,9,9,2,1132,1,113.75
6,10,10,2,1075,0,116.25
6,10,10,2,875,1,99.75
6,5,5,2,1134,0,96.75
6,5,5,2,1077,1,96.75
6,8,8,2,856,0,83.5
6,8,8,2,851,1,86
6,4,4,2,1245,0,123.75
6,4,4,2,942,1,122.25
6,11,11,2,1132,0,140.5
6,11,11,2,1077,1,152.25
6,6,6,2,1044,0,71
6,6,6,2,1244,1,71.75
6,13,13,2,1176,0,125.5
6,13,13,2,1223,1,126.5
6,1,1,2,834,0,74.5
6,1,1,2,949,1,81.85
